Gender,Job,Purchase,label
0,4,7128,3
0,4,7992,3
0,4,6882,3
0,4,11914,3
0,4,6861,3
0,4,8062,3
0,4,15332,3
0,4,6085,3
0,4,12573,3
0,4,5198,3
0,4,8809,3
0,4,8032,3
0,4,9995,3
0,4,10076,3
0,4,9904,3
0,4,7849,3
0,4,8808,3
0,4,7761,3
0,4,8031,3
0,4,7150,3
0,4,15728,3
0,4,3232,3
0,4,1546,3
0,4,6091,3
0,4,13287,3
0,4,16467,3
0,4,7404,3
0,4,10836,3
0,4,15875,3
0,4,6122,3
0,4,6045,3
0,17,4123,3
0,17,9794,3
0,17,13166,3
1,7,15509,5
1,7,15581,5
1,7,3504,5
1,19,5985,3
1,19,16481,3
1,19,7840,3
1,19,7808,3
1,19,6128,3
1,19,6157,3
1,19,7944,3
0,6,16371,4
1,0,7834,3
1,0,3753,3
1,0,9974,3
1,0,5220,3
1,0,5389,3
1,0,8070,3
1,0,11804,3
1,0,9932,3
1,0,5400,3
1,0,3696,3
1,0,12718,3
1,0,5261,3
1,0,5266,3
0,7,6908,2
0,5,5264,2
0,5,8601,2
0,5,5414,2
1,20,5429,5
1,20,5397,5
1,20,6866,5
1,20,8732,5
1,20,5272,5
1,20,5182,5
1,20,6910,5
1,6,18703,3
1,6,7881,3
0,0,8793,0
0,0,7086,0
0,0,4330,0
0,0,8760,0
0,0,8725,0
0,7,7144,2
0,7,11523,2
0,7,7113,2
0,7,23358,2
0,7,7020,2
0,7,5221,2
0,7,2161,2
0,7,2030,2
0,7,1868,2
0,7,19514,2
0,7,11716,2
0,7,10893,2
0,7,15283,2
0,7,7025,2
0,7,21016,2
0,7,20413,2
0,7,20289,2
0,7,20619,2
0,7,11513,2
0,7,6958,2
0,6,20660,3
0,6,5374,3
0,6,6931,3
0,6,7994,3
0,6,9551,3
0,6,12954,3
0,6,8004,3
0,6,15629,3
0,6,9561,3
0,6,7880,3
0,6,1412,3
0,6,2141,3
0,6,2830,3
0,6,19422,3
0,6,7071,3
0,6,4532,3
0,6,6025,3
0,6,7852,3
0,6,7850,3
0,6,7051,3
0,14,18987,2
0,14,5898,2
0,14,11012,2
0,14,8215,2
0,14,5917,2
0,14,1946,2
0,14,1578,2
0,14,10998,2
0,14,5789,2
0,14,13266,2
0,14,15709,2
0,14,19216,2
0,10,7569,0
0,10,1807,0
0,10,15594,0
1,2,18983,2
1,2,7192,2
1,2,10986,2
1,2,8056,2
1,2,9967,2
1,2,10931,2
1,2,5437,2
1,2,5319,2
1,2,8064,2
1,2,19066,2
1,2,9972,2
1,2,10082,2
0,4,20172,1
0,4,19512,1
0,4,21140,1
0,19,8633,2
0,19,7091,2
0,19,1748,2
0,19,6966,2
0,19,3812,2
0,19,5140,2
0,19,9740,2
0,19,16645,2
0,19,4069,2
0,19,4259,2
0,19,15860,2
0,19,6154,2
0,19,7947,2
0,19,5891,2
0,19,5963,2
0,19,12035,2
0,19,5322,2
0,19,5156,2
0,14,9920,2
0,14,19695,2
0,14,16594,2
0,14,3593,2
0,14,1802,2
0,14,7125,2
0,20,20583,4
0,20,16608,4
0,3,8826,2
0,3,19160,2
0,3,19544,2
0,3,2181,2
0,3,18596,2
0,3,5833,2
0,3,18959,2
0,3,3773,2
0,3,19473,2
0,3,11526,2
0,3,15864,2
0,3,11396,2
0,3,7963,2
0,3,9731,2
0,3,8607,2
0,3,8762,2
0,3,6987,2
0,3,9963,2
0,3,16085,2
0,3,15629,2
0,13,3535,6
0,13,8010,6
0,13,6906,6
0,10,15871,1
0,10,15484,1
0,10,15325,1
0,10,8052,1
0,10,13511,1
0,10,19505,1
0,14,11033,2
0,14,11035,2
0,14,15747,2
0,14,15898,2
0,14,6799,2
0,4,15190,1
1,4,5612,1
1,4,1761,1
1,4,13199,1
1,4,13432,1
1,4,2816,1
1,4,9876,1
1,4,1868,1
1,4,802,1
1,4,12874,1
1,4,755,1
0,7,20157,3
0,7,15942,3
0,7,8722,3
0,7,754,3
0,7,9712,3
0,2,3604,5
0,7,8091,4
0,7,7020,4
0,7,8658,4
0,7,6969,4
0,7,7115,4
0,7,7109,4
0,7,5881,4
0,7,7897,4
0,7,3086,4
0,7,15283,4
0,7,15756,4
0,7,10594,4
0,7,4101,4
0,7,7809,4
0,7,15282,4
0,7,5279,4
0,7,5184,4
0,7,7920,4
0,7,6055,4
0,7,11425,4
0,7,7871,4
0,7,7037,4
0,7,6981,4
0,7,11787,4
0,7,4436,4
0,7,7134,4
0,7,17294,4
0,7,2164,4
0,7,8726,4
0,7,5942,4
0,7,7870,4
0,7,7194,4
1,3,12704,2
1,3,3864,2
0,4,18986,2
0,4,15514,2
0,4,19591,2
0,4,11788,2
0,4,19672,2
0,4,15337,2
0,4,772,2
0,4,20089,2
1,14,15916,2
1,14,8019,2
1,14,2196,2
1,14,13949,2
1,14,15688,2
1,14,20205,2
0,0,18994,6
0,0,13008,6
0,0,5154,6
0,0,8896,6
0,0,7010,6
0,0,5176,6
0,0,3439,6
0,0,5439,6
0,0,1761,6
0,0,7056,6
0,0,18973,6
0,0,19348,6
0,0,11769,6
0,0,9749,6
0,0,12995,6
0,0,8130,6
0,0,9839,6
0,0,8077,6
0,0,9842,6
0,0,16039,6
1,2,7859,3
1,2,7050,3
1,2,7081,3
1,2,19662,3
1,2,23637,3
1,2,7868,3
0,16,8902,3
0,16,8136,3
0,16,2187,3
0,16,17077,3
0,16,9959,3
0,1,11939,2
0,1,10689,2
0,1,10824,2
0,1,9853,2
0,1,10015,2
0,1,19250,2
0,1,12742,2
0,1,8133,2
0,1,16223,2
0,1,8816,2
0,1,9956,2
0,1,19224,2
1,0,6114,2
1,0,12682,2
0,10,9567,0
0,10,4084,0
0,14,19390,3
0,14,15718,3
0,14,11563,3
0,14,18965,3
0,14,12010,3
0,14,8297,3
0,14,11922,3
0,14,7914,3
0,14,19609,1
0,14,1739,1
0,14,15431,1
0,14,6856,1
0,14,3609,1
0,14,5413,1
0,14,12976,1
0,14,7163,1
0,14,8111,1
0,14,4257,1
0,14,5989,1
0,14,4598,1
0,14,15862,1
0,0,7103,4
0,0,15601,4
0,0,7950,4
0,0,7815,4
0,0,7904,4
0,0,9846,4
0,0,7122,4
0,0,4115,4
0,7,13061,2
0,17,8634,2
0,17,1506,2
0,17,20477,2
0,17,5938,2
0,17,20543,2
0,17,19114,2
0,17,7935,2
0,17,11886,2
0,17,9887,2
0,17,8777,2
0,17,5294,2
0,17,8669,2
0,17,1772,2
0,17,19415,2
0,17,5832,2
0,17,11731,2
0,7,5943,5
0,7,8833,5
0,7,6941,5
0,0,6131,3
0,0,7995,3
0,0,2033,3
0,0,3616,3
0,0,7019,3
0,0,16462,3
0,0,7956,3
0,0,5857,3
0,0,3550,3
0,0,5403,3
0,0,12221,3
1,20,16519,5
0,17,13237,6
0,0,15833,2
0,0,19362,2
0,0,4087,2
0,0,15619,2
0,0,15420,2
0,0,7138,2
0,18,1858,3
0,18,7863,3
0,18,3461,3
0,18,1722,3
0,18,19216,3
0,18,15269,3
0,18,7992,3
0,18,12938,3
0,18,8280,3
0,7,6354,2
0,7,3951,2
0,7,4198,2
0,7,4288,2
0,7,6022,2
0,7,4406,2
0,7,4171,2
0,7,5200,2
0,7,3942,2
0,7,4156,2
0,7,4115,2
0,7,7935,2
0,7,3890,2
0,7,7864,2
0,7,8850,2
0,7,11935,2
0,7,5469,2
0,7,7089,2
0,7,7028,2
0,7,1993,2
0,7,222,2
0,7,2322,2
0,7,4588,2
0,7,1898,2
0,7,4107,2
0,7,1727,2
0,7,1731,2
0,7,2295,2
0,7,1769,2
0,7,4527,2
0,7,3904,2
0,7,5148,1
0,7,1505,1
0,7,1624,1
0,0,6044,3
0,0,8366,3
0,14,23793,3
0,14,9710,3
0,14,7012,3
0,14,8634,3
0,14,8848,3
0,14,8705,3
0,14,19481,3
1,9,9779,2
1,9,7950,2
1,9,8012,2
1,9,11423,2
1,2,1753,2
1,2,5281,2
1,2,12060,2
1,2,8802,2
1,2,8705,2
1,2,1895,2
1,2,1997,2
1,2,7056,2
1,2,7120,2
1,2,19181,2
0,20,8844,3
0,20,7111,3
1,1,1948,1
1,1,8720,1
1,1,7942,1
1,1,5960,1
1,1,13701,1
1,1,8892,1
1,10,2166,0
1,10,1070,0
0,7,19446,5
0,7,19631,5
1,0,7792,3
1,0,5360,3
1,0,5463,3
1,17,6862,2
1,17,2840,2
0,20,6934,3
0,10,16263,0
0,10,5762,0
0,10,13097,0
1,2,6941,2
1,2,4613,2
1,2,7115,2
1,2,7000,2
1,2,6933,2
1,2,5370,2
1,2,5393,2
1,2,6895,2
1,2,5271,2
1,2,2118,2
1,2,15789,2
1,2,9532,2
1,2,6526,2
1,2,11451,2
1,2,9744,2
1,2,9927,2
1,2,7920,2
1,2,7080,2
1,2,8638,2
1,2,19005,2
1,2,8535,2
1,2,7986,2
1,2,1372,2
1,2,11973,2
1,2,6067,2
1,2,9886,2
1,2,16053,2
1,2,1950,2
1,2,5917,2
1,2,3577,2
1,2,7644,2
1,2,8233,2
1,2,3443,2
1,20,7187,4
1,20,8058,4
1,20,8807,4
1,4,3665,1
1,4,6045,1
1,4,6117,1
1,4,2975,1
1,4,4581,1
1,4,4489,1
1,4,1926,1
1,4,3140,1
1,4,1847,1
1,4,8064,1
1,4,1890,1
1,4,2077,1
1,4,816,1
1,4,19384,1
1,4,4490,1
1,4,3525,1
1,4,2293,1
1,4,5220,1
1,4,12711,1
1,4,4496,1
0,0,6076,4
0,0,4708,4
0,0,1499,4
0,17,9959,3
0,17,6523,3
0,17,11960,3
0,17,6857,3
0,17,15828,3
0,17,8003,3
0,17,8967,3
0,17,19332,3
0,17,11498,3
0,17,15219,3
0,1,13625,3
0,1,8110,3
0,20,9938,2
0,20,5950,2
0,20,2115,2
0,20,11622,2
0,20,3567,2
1,0,15190,2
1,0,8715,2
1,0,9873,2
1,0,8891,2
1,0,8102,2
1,0,6118,2
1,0,6957,2
1,0,3451,2
0,12,15631,3
0,12,11626,3
0,12,7917,3
0,12,5172,3
0,12,16702,3
0,12,9782,3
0,12,8319,3
0,12,12726,3
0,12,19087,3
1,2,3466,4
1,2,7925,4
1,2,15223,4
1,2,8623,4
1,10,3123,0
0,10,15449,0
0,10,8879,0
0,10,7170,0
0,10,8090,0
0,10,6935,0
0,10,15708,0
0,10,7904,0
0,12,8777,2
0,12,8653,2
0,12,12991,2
0,12,19341,2
0,12,6943,2
0,12,19550,2
0,12,3898,2
0,12,7874,2
0,5,5232,2
0,5,15788,2
0,5,19020,2
0,5,7958,2
0,5,11639,2
0,5,15548,2
0,5,15861,2
0,5,15474,2
0,5,7099,2
0,5,6921,2
0,5,16315,2
0,5,16762,2
0,5,13809,2
0,5,6867,2
0,5,944,2
0,5,6084,2
0,5,7098,2
0,2,4664,3
0,2,8607,3
0,2,12779,3
0,2,2992,3
0,2,7585,3
0,2,19300,3
0,2,15775,3
0,2,11643,3
0,2,3475,3
1,2,6940,5
1,2,9815,5
1,2,8251,5
0,10,3106,0
0,10,4689,0
0,10,18980,0
0,10,15417,0
1,1,13455,2
1,1,12809,2
1,1,15858,2
0,1,11772,5
0,1,12667,5
0,1,8059,5
1,5,10826,4
1,5,15502,4
1,5,7019,4
1,1,11438,4
1,1,20425,4
1,1,15392,4
0,16,11572,3
0,16,15681,3
0,16,11489,3
0,16,15373,3
0,16,7892,3
0,16,6991,3
0,16,8779,3
0,16,3762,3
0,16,2769,3
0,16,7659,3
0,16,5379,3
0,16,15260,3
0,16,5885,3
0,16,5156,3
0,16,4038,3
0,16,7838,3
0,16,12093,3
0,16,10054,3
0,16,4297,3
0,16,7999,3
0,16,11655,3
1,7,19534,4
0,10,11506,0
0,10,16189,0
0,10,12073,0
0,10,11567,0
0,10,11819,0
0,10,16906,0
0,10,5210,0
0,10,7098,0
0,10,724,0
0,10,11938,0
0,11,7784,1
1,7,1634,2
1,7,6888,2
1,7,6006,2
1,7,9972,2
1,7,8660,2
1,7,10055,2
1,7,12495,2
1,7,8821,2
1,7,15771,2
1,7,8125,2
1,7,8114,2
1,7,5261,2
1,7,11983,2
1,7,10042,2
1,7,13245,2
1,7,5973,2
1,7,7077,2
1,7,16511,2
1,7,3169,2
1,7,6173,2
1,7,5337,2
1,7,7968,2
1,7,7961,2
1,7,5382,2
1,7,2117,2
1,7,2741,2
1,7,5251,2
1,7,6489,2
1,7,1931,2
1,7,5822,2
1,7,18722,2
0,10,8315,1
0,10,8854,1
1,5,8103,2
1,0,19182,2
1,0,5433,2
1,0,8692,2
1,0,3012,2
1,0,16904,2
1,0,7997,2
1,0,8735,2
1,13,16045,5
1,13,5226,5
1,13,20612,5
1,13,16368,5
1,13,1377,5
1,13,747,5
1,13,9747,5
0,20,6170,6
0,17,9902,2
0,17,12347,2
0,17,799,2
0,17,19503,2
0,17,15720,2
0,17,15168,2
0,17,11728,2
0,17,8207,2
0,17,9779,2
0,17,3774,2
0,17,3108,2
0,17,15309,2
0,17,4464,2
0,17,4083,2
0,17,8623,2
0,17,7093,2
0,17,7689,2
0,17,8625,2
0,17,8585,2
0,17,5342,2
0,17,9938,2
0,16,5322,3
0,16,19267,3
0,16,5408,3
0,16,6118,3
0,16,15328,3
0,16,19415,3
0,16,12127,3
0,16,15879,3
0,16,8896,3
0,16,3496,3
0,16,8629,3
0,16,5360,3
0,16,7789,3
0,16,6100,3
0,15,5418,3
0,15,7175,3
0,15,6940,3
0,15,7062,3
0,15,3608,3
0,15,5270,3
0,15,5302,3
0,15,15239,3
0,15,9628,3
0,15,6491,3
0,3,19519,4
0,3,5150,4
0,3,1738,4
0,3,16269,4
0,3,9817,4
0,3,6602,4
0,3,6921,4
0,3,18572,4
0,3,925,4
0,3,4071,4
0,3,5943,4
0,3,12043,4
0,4,11408,1
0,4,15178,1
0,4,7083,1
0,4,10048,1
0,2,12025,2
0,2,12089,2
0,2,5160,2
0,2,10680,2
0,2,7016,2
0,2,7127,2
0,2,5199,2
0,2,16103,2
0,2,11412,2
0,2,6968,2
0,2,19410,2
1,12,10849,2
1,12,8646,2
1,12,7122,2
1,12,5183,2
1,12,5197,2
1,12,8780,2
0,7,7716,3
0,7,15630,3
0,7,3061,3
1,16,4472,6
0,17,2760,1
0,17,4521,1
0,17,12539,1
0,17,3472,1
0,17,8173,1
0,17,5946,1
0,17,19684,1
0,7,20096,2
0,7,8895,2
0,7,16077,2
0,7,16674,2
0,7,10081,2
0,7,9869,2
1,1,9772,1
1,1,15430,1
1,1,1762,1
1,1,15295,1
0,4,6966,1
1,0,8111,2
1,0,12893,2
1,0,11551,2
0,16,5902,5
0,16,3081,5
0,16,7818,5
0,16,3999,5
0,16,5451,5
0,16,5413,5
0,16,3599,5
0,16,5336,5
0,16,3490,5
0,16,5302,5
0,16,5269,5
0,16,7161,5
0,16,1844,5
0,13,5992,6
0,4,19674,2
1,15,13509,3
1,15,5217,3
0,0,19038,2
0,0,15388,2
0,0,15391,2
0,0,3816,2
0,0,4488,2
0,4,6864,1
0,4,11976,1
0,7,5920,5
0,7,15665,5
0,7,19400,5
0,1,3072,3
0,1,8783,3
0,17,5829,2
0,3,19629,1
0,3,19307,1
0,3,23889,1
0,3,11617,1
0,3,8108,1
0,3,8619,1
0,4,19560,1
0,4,15613,1
0,4,19234,1
0,4,11990,1
0,4,12034,1
0,14,13645,4
0,14,7070,4
0,14,15525,4
0,14,11484,4
0,14,8058,4
0,14,5983,4
0,14,11624,4
0,14,19403,4
0,14,11507,4
0,14,6122,4
0,14,5976,4
0,14,7864,4
0,14,11893,4
0,14,9713,4
0,14,15289,4
0,16,7862,3
0,4,15913,1
0,4,7761,1
0,4,15319,1
0,4,7831,1
0,4,15655,1
0,4,11888,1
0,4,3105,1
0,4,7592,1
0,4,12071,1
0,4,8042,1
0,4,6135,1
0,4,19683,1
0,4,7798,1
0,4,5197,1
0,4,16235,1
0,4,19089,1
0,4,4591,1
0,4,7979,1
1,10,8671,0
1,10,8129,0
1,10,13296,0
1,10,6901,0
1,10,11421,0
1,10,7855,0
0,17,1084,3
0,17,8056,3
0,17,6765,3
0,17,1567,3
0,17,15295,3
0,17,11434,3
0,17,11495,3
0,17,7098,3
0,17,2044,3
0,17,7018,3
0,17,2855,3
0,17,8755,3
0,17,9904,3
0,17,5835,3
0,17,12052,3
0,17,12086,3
0,17,15380,3
0,17,12032,3
0,17,3918,3
0,17,4563,3
0,17,19113,3
0,17,11430,3
0,17,4337,3
0,17,11799,3
0,17,6811,3
0,17,8046,3
0,17,8237,3
0,17,7943,3
0,17,2060,3
0,17,5266,3
0,17,8086,3
0,17,5990,3
0,17,7906,3
0,17,12293,3
0,17,6019,3
0,4,7080,2
0,4,5445,2
0,4,5205,2
0,0,7886,3
0,0,4441,3
0,10,9873,0
0,10,16162,0
0,10,2765,0
0,10,13276,0
0,10,9762,0
0,10,9876,0
0,10,8874,0
0,10,15430,0
0,10,15504,0
0,10,13254,0
0,10,12971,0
0,10,1501,0
0,10,5210,0
0,10,3646,0
0,10,7898,0
0,10,15796,0
0,10,6198,0
0,10,6903,0
0,10,9703,0
0,10,9696,0
0,10,11412,0
0,10,9706,0
0,10,8654,0
0,14,19559,1
0,14,10929,1
0,14,9961,1
0,14,7089,1
0,14,5432,1
0,14,5413,1
0,14,4070,1
0,14,6943,1
0,14,6726,1
0,14,8045,1
0,14,7998,1
0,14,6180,1
0,14,15841,1
0,14,11596,1
0,14,5171,1
0,14,6974,1
0,14,21062,1
0,12,7922,2
0,12,6907,2
0,12,13401,2
0,12,7977,2
0,12,13541,2
1,11,7485,4
1,11,7451,4
1,3,1368,3
0,4,7115,1
0,4,5222,1
0,4,5286,1
0,4,8707,1
0,4,9932,1
0,4,7036,1
0,4,16582,1
0,4,7874,1
0,1,5872,3
1,14,19464,1
1,14,11439,1
1,14,12052,1
1,14,12075,1
1,10,19346,0
1,10,15905,0
1,10,6032,0
1,10,6134,0
1,10,1729,0
1,10,2786,0
1,10,1826,0
1,10,1850,0
1,10,8254,0
1,10,6072,0
1,6,6853,5
1,6,8079,5
1,6,6010,5
1,6,13098,5
0,3,1849,5
0,3,8026,5
0,3,10006,5
0,3,9748,5
0,3,20263,5
0,3,9704,5
0,3,9714,5
0,2,10046,1
0,3,9995,3
0,3,19161,3
0,12,4180,3
0,12,12719,3
0,12,21503,3
0,12,6138,3
0,12,8059,3
0,12,5239,3
0,12,4085,3
0,12,21249,3
0,16,11579,3
0,16,19059,3
0,16,8852,3
0,2,21530,1
0,2,6774,1
0,2,7831,1
0,2,9777,1
0,2,2647,1
0,2,3514,1
0,2,3143,1
0,2,1043,3
0,2,16238,3
0,2,13655,3
1,4,19010,2
0,12,8902,3
0,12,9931,3
0,4,13210,1
0,4,4667,1
0,4,15183,1
0,4,5416,1
0,4,15450,1
0,4,5985,1
0,4,3226,1
0,4,15260,1
0,4,8720,1
0,4,7067,1
0,4,10035,1
0,4,8056,1
0,4,7101,1
0,4,6093,1
0,4,7685,1
0,4,13264,1
0,4,691,1
0,4,5367,1
0,4,3729,1
0,4,5265,1
0,4,3717,1
0,4,798,1
0,4,6974,1
0,4,5183,1
0,4,15673,1
0,4,12033,1
0,4,15213,1
0,4,19618,1
0,4,12004,1
0,4,7801,1
0,4,4125,1
0,4,4339,1
0,4,8074,1
0,4,3765,1
0,4,5173,1
0,4,4657,1
0,4,5265,1
0,4,8074,1
0,4,6602,1
1,3,5993,2
1,3,3073,2
1,3,2775,2
1,3,9868,2
1,3,9884,2
1,3,7825,2
1,3,8014,2
1,3,7916,2
1,3,8741,2
1,3,5273,2
1,3,7114,2
1,3,15501,2
1,3,19068,2
1,3,15251,2
1,3,11935,2
1,3,5424,2
1,3,11625,2
1,3,16605,2
1,3,3580,2
1,3,5985,2
1,3,8183,2
1,3,9920,2
1,3,6937,2
1,3,7146,2
1,3,6908,2
1,3,12718,2
1,3,7060,2
1,3,2841,2
1,3,1417,2
1,3,1853,2
1,3,4468,2
1,3,9703,2
1,3,8720,2
0,20,12096,3
0,20,1621,3
0,20,11553,3
0,20,6898,3
0,20,8148,3
0,20,11077,3
0,20,9531,3
0,20,800,3
0,20,2107,3
0,20,15688,3
0,20,8074,3
0,20,7039,3
0,20,8335,3
0,20,6184,3
0,20,15756,3
0,20,7103,3
0,20,12176,3
0,20,5868,3
0,20,15361,3
0,20,16568,3
0,20,7193,3
0,20,11468,3
0,20,11925,3
0,20,11794,3
0,20,4235,3
0,20,7673,3
0,20,16171,3
0,20,8153,3
0,20,5205,3
0,20,5344,3
0,20,12016,3
0,20,6403,3
0,20,15875,3
0,20,7841,3
0,20,7117,3
0,20,11822,3
0,20,11804,3
0,20,4361,3
0,20,7015,3
0,20,1086,3
0,20,3578,3
0,20,6181,3
0,20,4158,3
0,20,5914,3
0,20,2128,3
0,20,3723,3
0,20,1538,3
0,20,5322,3
0,20,1793,3
0,20,5342,3
0,20,2004,3
0,20,1828,3
0,4,7934,1
0,4,5770,1
0,4,5214,1
0,4,10778,1
0,4,5469,1
0,4,3753,1
0,4,5304,1
0,4,2122,1
0,20,10040,3
0,20,6854,3
0,20,8790,3
0,20,5921,3
0,20,6125,3
0,20,7104,3
0,20,8649,3
0,20,8625,3
0,20,11680,3
0,20,12069,3
0,20,10037,3
0,20,15524,3
0,20,6017,3
0,20,8759,3
0,20,5935,3
0,20,7882,3
0,20,5346,3
0,20,8411,3
0,20,1771,3
0,20,18339,3
0,20,7969,3
0,20,7833,3
0,20,8619,3
0,20,7160,3
0,20,10880,3
0,20,3092,3
0,20,1738,3
0,20,4520,3
0,20,5937,3
0,4,7972,1
1,0,8058,4
1,0,5819,4
0,1,15420,2
0,1,15352,2
0,1,5335,2
0,1,6877,2
0,1,8202,2
0,1,19612,2
0,1,6893,2
0,1,9984,2
0,1,7989,2
0,1,9988,2
0,1,6936,2
0,1,6865,2
0,1,3627,2
0,1,7039,2
0,0,3562,0
0,0,19300,0
1,0,8616,2
1,4,8765,1
1,4,18968,1
1,4,19653,1
1,0,3124,4
1,0,18503,4
0,16,8841,5
0,16,5326,5
0,12,19704,3
0,12,15350,3
0,16,7176,5
0,16,5286,5
0,16,5971,5
0,16,6179,5
0,16,7970,5
0,16,12070,5
0,16,15383,5
0,16,7952,5
0,16,6069,5
0,16,5440,5
0,16,8107,5
0,16,5422,5
0,16,8275,5
0,16,7629,5
0,16,4239,5
0,16,6914,5
0,16,19268,5
0,16,7145,5
0,16,7843,5
0,16,12470,5
0,16,8595,5
0,16,11772,5
0,16,18264,5
0,16,2973,5
0,16,11541,5
0,16,15672,5
0,16,9599,5
0,16,4445,5
0,16,16740,5
0,16,11752,5
0,16,8885,5
0,16,12497,5
0,16,7995,5
0,16,3116,5
0,16,10347,5
0,16,14876,5
0,16,15605,5
0,4,9828,1
0,4,5345,1
0,4,15294,1
0,4,19499,1
0,4,19346,1
0,4,15886,1
0,4,11597,1
0,4,15719,1
0,4,15909,1
0,4,3894,1
0,5,8808,2
0,5,5230,2
0,5,11796,2
0,5,7007,2
0,5,11432,2
0,5,12107,2
0,14,15205,0
0,14,11811,0
0,20,5351,6
0,20,8724,6
0,20,8575,6
0,20,7154,6
0,4,11649,1
0,4,7078,1
0,4,8880,1
0,4,1715,1
0,4,3572,1
0,4,1933,1
0,4,3763,1
0,4,6932,1
0,4,8246,1
0,4,11556,1
0,4,3670,1
0,4,2284,1
0,4,1659,1
0,4,15355,1
0,4,6156,1
0,4,8772,1
0,4,4861,1
0,4,4138,1
0,4,10136,1
0,4,11647,1
0,4,2285,1
0,4,5324,1
0,4,15521,1
0,4,2308,1
0,4,5207,1
0,4,6173,1
0,7,15641,2
0,7,11373,2
0,7,15384,2
0,7,19484,2
0,7,11585,2
0,7,19003,2
0,7,11568,2
0,7,4443,2
0,7,11570,2
0,7,12072,2
0,7,11458,2
0,7,8807,2
0,7,9702,2
0,14,15715,2
0,14,11453,2
0,14,15869,2
0,14,11881,2
0,14,11374,2
0,14,3874,2
0,14,12062,2
0,14,7658,2
0,14,5867,2
0,14,7861,2
0,14,19073,2
0,4,5952,2
0,4,8603,2
0,4,3662,2
0,4,7818,2
0,4,20465,2
0,4,6958,2
1,2,8122,2
1,2,8760,2
1,2,5399,2
1,0,8003,1
1,0,10811,1
1,0,10864,1
1,0,7049,1
1,0,3530,1
1,0,12012,1
0,10,1790,0
1,2,9763,5
1,2,5240,5
1,2,10054,5
0,20,9852,2
0,20,4027,2
0,17,7975,3
0,7,16295,2
0,7,3957,2
0,7,3587,2
0,7,13291,2
0,4,19702,1
0,4,7058,1
0,4,3934,1
0,4,15594,1
0,4,9838,1
0,4,4244,1
0,4,4106,1
0,4,11424,1
0,4,3739,1
0,12,7774,2
0,12,11428,2
0,12,5370,2
0,12,8090,2
0,12,5257,2
0,12,7966,2
0,12,16323,2
0,12,4267,2
0,12,9884,2
0,12,2754,2
0,12,16511,2
0,12,16938,2
0,12,5894,2
0,12,15547,2
1,9,20023,2
0,16,15863,2
0,16,7895,2
0,16,11648,2
0,16,16617,2
0,7,2043,3
1,2,11699,3
1,2,7672,3
1,2,7977,3
1,2,15586,3
1,2,11657,3
1,2,10025,3
1,2,10785,3
1,2,5931,3
1,2,12123,3
1,2,5470,3
1,2,7178,3
1,2,5987,3
1,2,3671,3
1,2,2032,3
1,2,1851,3
1,2,1774,3
1,2,5820,3
0,7,6927,5
0,7,19536,5
0,7,15461,5
0,7,19456,5
0,7,11453,5
0,7,15917,5
0,4,7849,1
0,4,7134,1
0,4,7028,1
0,4,15567,1
0,4,8679,1
0,4,16053,1
0,4,6044,1
0,4,6907,1
0,4,1852,1
0,12,9769,2
0,12,9616,2
0,12,4343,2
0,12,8073,2
0,12,6935,2
0,12,7112,2
0,12,6970,2
0,12,6984,2
0,12,15748,2
0,12,3981,2
0,12,7822,2
0,17,8588,2
0,17,8881,2
0,0,7720,1
0,0,16035,1
0,0,15738,1
0,0,8070,1
0,0,4188,1
0,0,3440,1
0,0,738,1
0,0,2143,1
0,0,820,1
0,17,6098,2
0,17,6929,2
0,17,12056,2
0,17,3128,2
0,17,3128,2
0,17,6151,2
0,17,2964,2
0,17,4685,2
0,17,6074,2
0,17,1499,2
0,17,3208,2
0,17,8332,2
0,17,11732,2
0,17,8243,2
0,17,4499,2
0,17,11821,2
0,17,8201,2
0,17,6506,2
0,17,10016,2
0,17,3490,2
0,17,8836,2
0,17,8615,2
0,17,7162,2
0,17,5227,2
0,17,5413,2
0,17,8132,2
0,17,3038,2
0,5,16237,5
0,5,9700,5
0,5,19447,5
0,5,11682,5
0,5,10005,5
0,5,15831,5
0,5,15216,5
0,5,19226,5
0,4,7853,1
0,4,15299,1
0,4,7992,1
0,4,5354,1
0,4,11555,1
0,4,10862,1
0,4,10987,1
0,4,9951,1
0,10,15421,0
0,10,19457,0
0,10,19433,0
0,17,10064,2
0,17,8864,2
0,11,2130,2
0,11,1761,2
0,11,15205,2
0,11,7897,2
0,11,15534,2
0,11,13067,2
0,11,11062,2
0,11,6975,2
0,11,11556,2
0,11,15475,2
0,11,15583,2
0,11,9662,2
0,11,10867,2
0,11,10626,2
0,11,7087,2
0,11,7193,2
0,11,7006,2
0,11,2784,2
0,11,1751,2
0,11,7892,2
0,4,2156,1
0,4,1874,1
0,4,5905,1
0,4,6176,1
0,4,20062,1
0,4,4638,1
0,4,19600,1
0,4,2741,1
0,4,8240,1
0,4,7157,1
0,4,1736,1
0,4,3694,1
0,12,16797,2
0,12,5883,2
0,12,7123,2
0,12,15305,2
0,19,15516,1
0,19,19398,1
0,19,11973,1
0,19,5177,1
0,11,4221,5
0,11,7141,5
0,11,7765,5
0,11,8086,5
0,11,7760,5
0,11,5381,5
0,11,17258,5
0,11,2287,5
0,11,1371,5
0,11,5301,5
0,11,10079,5
0,11,8855,5
0,11,9847,5
